year,month,campaign,cpc,impressions_per_day,ctr,cvr,roi,daily_sales,cpa,rpa,monthly_profit
2178,3,B,0.13,2602607.88,0.042,0.0157,1.53,880.48,4.26,1.82,102671.75
2178,3,C,0.18,12425861.61,0.0402,0.0239,0.83,395.19,8.96,7.0,157815.05
2178,3,D,0.14,3263651.12,0.0498,0.0089,0.53,501.9,7.08,10.02,116478.59
2178,4,A,0.09,4644513.38,0.0489,0.003,1.04,1255.23,3.35,3.24,105208.87
2178,4,B,0.14,2352819.37,0.0574,0.0107,1.54,1112.91,3.05,0.99,127197.2
2178,4,C,0.2,13931440.37,0.0502,0.0162,0.84,232.17,11.5,3.72,210984.82
2178,4,D,0.16,3418059.21,0.0598,0.0088,0.54,260.73,8.71,8.9,98781.24
2178,5,A,0.1,3680758.87,0.0589,0.0028,1.05,1622.68,3.28,3.39,84756.15
2178,5,B,0.15,2680616.26,0.0683,0.0155,1.557,1528.17,3.25,1.22,129900.11
2178,5,C,0.21,16175881.4,0.0673,0.0189,0.855,166.04,9.25,4.7,267851.43
2178,5,D,0.17,2545633.96,0.0698,0.005,0.55,161.77,7.35,10.61,103952.77
2178,6,A,0.11,4040135.72,0.0689,0.0018,1.06,2421.58,2.33,3.56,122227.95
2178,6,B,0.16,1593230.75,0.0783,0.0123,1.567,1875.3,2.12,1.44,68565.96
2178,6,C,0.22,19075369.06,0.0924,0.0141,0.865,177.7,6.57,3.85,186540.6
2178,6,D,0.2,2077446.35,0.1015,0.0048,0.56,189.97,3.75,8.62,100138.12
2178,7,A,0.12,3891241.42,0.0789,0.0024,1.07,2946.17,1.35,2.92,83384.06
2178,7,B,0.18,1979366.11,0.0963,0.0106,1.577,1115.93,1.58,1.5,95485.03
2178,7,C,0.23,21618461.72,0.1024,0.014,0.875,176.01,5.93,3.26,272587.24
2178,7,D,0.21,1456513.91,0.1115,0.0059,0.571,145.07,3.97,7.17,108696.13
2178,8,A,0.13,2640545.95,0.0889,0.0014,1.08,4309.69,1.23,2.75,96369.21
2178,8,B,0.19,2115065.7,0.1063,0.0128,1.587,641.74,1.15,1.61,77146.33
2178,8,C,0.27,19433405.39,0.1405,0.0071,0.885,89.25,3.08,1.73,320785.25
2178,8,D,0.22,2162167.68,0.1613,0.0062,0.581,172.57,4.25,3.63,70502.56
2178,9,A,0.14,2023882.33,0.0989,0.0017,1.09,4343.83,1.33,1.68,139911.33
2178,9,B,0.2,2673160.62,0.1163,0.0141,1.597,949.3,0.98,1.26,69662.79
2178,9,C,0.28,16310543.22,0.1984,0.0047,0.895,68.9,3.12,1.38,477520.67
2178,9,D,0.28,2148484.1,0.1713,0.0076,0.6,202.24,4.65,2.55,100840.55
2178,10,A,0.15,2253368.78,0.1119,0.0023,1.115,5469.69,1.02,1.05,75676.04
2178,10,B,0.21,3184846.04,0.1521,0.0179,1.612,830.19,0.93,1.49,81629.1
2178,10,C,0.38,16989903.24,0.2084,0.0047,0.905,71.89,2.01,0.91,668995.74
2178,10,D,0.35,1119926.5,0.1818,0.0096,0.61,264.58,3.95,2.04,57493.46
2178,11,A,0.17,2327443.92,0.1219,0.0017,1.125,5606.67,0.56,0.98,104527.16
2178,11,B,0.22,1799691.3,0.1646,0.0151,1.622,1043.37,1.04,1.38,75679.11
2178,11,C,0.48,11919456.37,0.2207,0.0058,0.915,54.57,2.3,0.86,376619.99
2178,11,D,0.36,1576809.5,0.2427,0.0068,0.62,326.69,2.5,1.87,71231.31
2178,12,A,0.19,3064730.16,0.1322,0.001,1.135,7900.12,0.7,1.06,102600.82
2178,12,B,0.23,2300756.98,0.2308,0.0114,1.632,762.05,0.55,1.77,44330.47
2178,12,C,0.49,17489005.17,0.2496,0.0052,0.925,46.96,2.24,0.59,241045.36
2178,12,D,0.37,1064026.79,0.3037,0.0058,0.63,433.18,1.89,1.75,57121.61
2179,1,A,0.06,11847232.84,0.0189,0.0132,1.01,1241.9,3.55,6.0,195640.23
2179,1,B,0.11,3081765.26,0.022,0.0343,1.51,489.72,4.65,10.76,163335.1
2179,1,C,0.16,8451054.84,0.0202,0.0143,0.81,994.04,9.64,17.4,159922.24
2179,1,D,0.11,3477662.73,0.0298,0.0142,0.51,1409.01,4.79,13.26,110190.03
2179,2,A,0.07,13999515.28,0.0289,0.0067,1.02,1120.65,3.35,3.51,122621.35
2179,2,B,0.12,4119472.26,0.0329,0.0231,1.52,568.47,4.02,5.69,87531.36
2179,2,C,0.17,5316432.46,0.0302,0.0104,0.82,1432.55,11.25,12.26,156968.55
2179,2,D,0.12,2311988.56,0.0398,0.0203,0.52,1731.2,2.47,15.35,121552.65
2179,3,A,0.08,10527300.59,0.0389,0.009,1.03,622.99,3.04,4.32,118131.6
2179,3,B,0.13,2702034.88,0.0429,0.0155,1.53,677.18,4.73,6.25,51210.31
2179,3,C,0.18,6648580.81,0.0402,0.0134,0.83,1816.52,9.96,15.01,170116.13
2179,3,D,0.13,3289489.65,0.0511,0.0118,0.53,2287.06,1.77,17.64,124399.2
2179,4,A,0.09,14282144.2,0.0489,0.0053,1.04,586.58,2.41,4.65,157665.93
2179,4,B,0.14,2056595.75,0.0529,0.016,1.54,797.6,4.33,8.06,36581.81
2179,4,C,0.19,3464149.52,0.0502,0.0117,0.84,960.13,12.94,18.39,239303.58
2179,4,D,0.14,3383659.47,0.0611,0.0088,0.54,2026.75,1.33,16.77,63005.4
2179,5,A,0.1,13039895.29,0.0589,0.0045,1.05,677.73,2.45,3.48,129406.99
2179,5,B,0.15,2058296.84,0.064,0.0087,1.55,823.59,3.76,6.51,49223.58
2179,5,C,0.2,2540395.66,0.0743,0.0102,0.852,872.45,9.39,19.78,187443.52
2179,5,D,0.15,3338431.88,0.0903,0.0114,0.55,2176.48,1.15,17.9,93668.61
2179,6,A,0.11,11917562.86,0.0689,0.0051,1.06,477.16,1.63,4.29,117687.69
2179,6,B,0.16,2944261.15,0.0855,0.0053,1.56,447.12,4.12,6.4,47818.82
2179,6,C,0.24,3514562.71,0.0843,0.0053,0.871,969.4,9.53,12.1,228232.97
2179,6,D,0.16,4914797.1,0.13,0.0136,0.56,2557.52,1.13,17.38,119535.13
2179,7,A,0.12,6857965.64,0.093,0.0049,1.07,689.53,1.67,4.74,135927.92
2179,7,B,0.17,2740406.07,0.1002,0.006,1.57,454.11,2.88,7.92,56663.94
2179,7,C,0.25,4156796.94,0.1256,0.0034,0.881,809.14,7.41,10.82,221654.79
2179,7,D,0.17,5079646.17,0.18,0.0191,0.57,2118.92,1.05,12.48,77579.49
2179,8,A,0.16,5445911.95,0.1275,0.0027,1.092,636.27,1.07,5.63,71644.51
2179,8,B,0.18,1713354.33,0.1102,0.0058,1.599,620.88,2.0,8.74,50663.56
2179,8,C,0.31,2946893.62,0.1356,0.0048,0.891,875.87,9.55,12.19,290760.44
2179,8,D,0.25,6740867.62,0.2633,0.0183,0.603,1858.35,0.75,8.05,98408.43
2179,9,A,0.17,5238104.88,0.1375,0.0017,1.102,796.01,0.68,2.84,89882.06
2179,9,B,0.19,1711924.28,0.1202,0.0036,1.609,426.57,1.51,5.4,51909.21
2179,9,C,0.32,1757884.64,0.1762,0.0056,0.901,1023.98,5.82,9.18,341603.43
2179,9,D,0.26,10050225.93,0.3519,0.0152,0.613,1660.69,0.8,9.0,113699.21
2179,10,A,0.23,3666620.07,0.1475,0.0022,1.112,533.6,0.48,2.14,81457.05
2179,10,B,0.2,1215213.45,0.1618,0.0025,1.638,309.63,0.84,6.82,60682.46
2179,10,C,0.33,2145618.11,0.2221,0.0059,0.911,1237.08,5.79,10.23,247876.08
2179,10,D,0.37,11258367.2,0.3619,0.0173,0.623,856.91,0.81,6.63,57646.21
2179,11,A,0.24,2539416.83,0.1575,0.0018,1.122,393.93,0.62,2.42,40938.51
2179,11,B,0.21,852353.74,0.1718,0.0029,1.674,337.12,0.86,8.1,56859.6
2179,11,C,0.34,2939697.26,0.2585,0.0085,0.945,964.76,4.53,5.93,128890.62
2179,11,D,0.38,10764517.82,0.4578,0.02,0.633,998.85,0.87,5.51,79479.04
2179,12,A,0.25,2303395.27,0.1675,0.0009,1.143,275.13,0.77,1.31,24894.77
2179,12,B,0.27,888628.34,0.1818,0.0034,1.684,247.86,1.09,4.63,56525.39
2179,12,C,0.46,1924783.81,0.2687,0.0073,0.955,519.04,4.81,5.89,113193.42
2179,12,D,0.59,11509692.07,0.4678,0.0242,0.643,680.79,0.65,4.45,48736.9
2180,1,A,0.06,12374492.9,0.0189,0.0088,1.01,1235.76,6.98,7.27,94076.22
2180,1,B,0.11,2612682.43,0.022,0.0254,1.51,1143.55,3.4,11.87,174643.39
2180,1,C,0.16,4077696.23,0.0202,0.0167,0.81,1704.52,4.42,18.35,357827.35
2180,1,D,0.11,4260448.59,0.0298,0.0102,0.51,1259.11,4.75,10.61,101973.54
2180,2,A,0.07,15887914.01,0.0289,0.006,1.02,1270.15,4.29,6.72,130289.19
2180,2,B,0.12,3055693.2,0.032,0.021,1.52,620.08,2.72,7.1,189539.93
2180,2,C,0.17,5557653.84,0.0302,0.0136,0.82,1383.87,4.2,21.2,484507.7
2180,2,D,0.12,3496445.49,0.0398,0.0072,0.52,1810.21,4.14,11.76,143708.36
2180,3,A,0.08,18566641.03,0.0389,0.0079,1.03,664.54,3.3,8.63,110307.99
2180,3,B,0.13,3115493.98,0.042,0.0118,1.53,699.58,2.22,7.36,203634.74
2180,3,C,0.18,3652268.73,0.0402,0.0154,0.83,2004.03,4.04,15.55,246454.99
2180,3,D,0.13,2458381.37,0.0498,0.0102,0.53,1902.32,4.12,14.83,201635.34
2180,4,A,0.09,14803069.54,0.0503,0.0045,1.04,717.14,2.03,9.45,62004.93
2180,4,B,0.14,3414913.53,0.052,0.0155,1.54,917.46,2.08,3.94,172546.33
2180,4,C,0.2,5228202.84,0.0502,0.0142,0.842,2402.8,4.81,17.64,247478.34
2180,4,D,0.14,3275907.24,0.0598,0.0124,0.54,2127.42,2.92,12.08,283005.87
2180,5,A,0.1,18325495.96,0.0603,0.0051,1.055,971.89,2.57,9.26,75700.48
2180,5,B,0.15,4387453.63,0.062,0.0156,1.55,650.55,2.24,2.87,168359.81
2180,5,C,0.21,5078037.91,0.0602,0.0077,0.852,2574.14,3.95,8.84,295617.32
2180,5,D,0.15,3977036.36,0.0698,0.0114,0.55,2197.89,1.83,6.41,161879.29
2180,6,A,0.11,15166929.69,0.0703,0.0047,1.065,698.67,3.29,5.2,81750.91
2180,6,B,0.17,3846775.57,0.0819,0.0098,1.56,368.09,2.51,2.73,166647.85
2180,6,C,0.22,3023872.54,0.0702,0.0077,0.862,2777.52,4.29,9.08,416761.22
2180,6,D,0.16,2754274.91,0.0798,0.01,0.56,2487.24,1.72,8.17,121403.6
2180,7,A,0.13,19107866.4,0.0803,0.0036,1.075,668.17,4.1,3.27,113946.32
2180,7,B,0.21,3447858.17,0.0919,0.0098,1.57,524.09,2.89,1.37,177146.18
2180,7,C,0.25,4006624.84,0.097,0.0058,0.88,2492.26,5.54,5.33,323847.64
2180,7,D,0.17,1854830.31,0.0898,0.0082,0.578,2550.85,2.09,4.28,138885.81
2180,8,A,0.16,11664652.05,0.0903,0.0035,1.085,605.97,4.82,2.24,75726.04
2180,8,B,0.25,4219009.11,0.1019,0.0066,1.58,363.05,2.48,0.97,101342.55
2180,8,C,0.26,3039486.61,0.1219,0.0056,0.89,3006.38,5.61,5.4,315163.73
2180,8,D,0.18,2626524.33,0.1288,0.0095,0.588,3017.35,2.72,4.76,145624.99
2180,9,A,0.17,13517510.29,0.1003,0.0032,1.107,791.01,5.32,2.18,80002.56
2180,9,B,0.26,4043835.64,0.1119,0.0087,1.59,295.73,2.14,1.18,85918.63
2180,9,C,0.27,1658993.48,0.1319,0.0053,0.907,3558.76,7.05,4.93,248961.86
2180,9,D,0.23,2077975.53,0.1388,0.0133,0.598,4114.47,2.82,4.25,78598.74
2180,10,A,0.18,7711303.68,0.1103,0.0032,1.128,449.45,3.02,1.81,64185.47
2180,10,B,0.27,5348089.88,0.1219,0.0126,1.6,406.08,1.21,1.19,125274.52
2180,10,C,0.28,1490487.87,0.1419,0.0069,0.917,4419.18,4.26,5.88,235115.98
2180,10,D,0.24,1966008.53,0.1488,0.0157,0.628,2605.37,3.03,2.51,102280.81
2180,11,A,0.19,3907610.77,0.1203,0.0023,1.138,411.98,3.71,1.86,88012.09
2180,11,B,0.29,5936000.99,0.1501,0.017,1.621,498.69,1.34,0.88,63162.43
2180,11,C,0.29,2138687.46,0.1642,0.0083,0.927,2640.26,2.84,3.92,213988.31
2180,11,D,0.31,1433973.01,0.1942,0.0155,0.638,3390.13,3.61,1.29,77810.85
2180,12,A,0.2,4382996.88,0.1303,0.0028,1.148,399.21,4.64,1.03,57577.87
2180,12,B,0.3,5664355.67,0.1601,0.0186,1.637,405.46,1.67,1.02,82045.09
2180,12,C,0.3,2526943.15,0.1742,0.0064,0.937,1866.82,3.54,2.89,112308.6
2180,12,D,0.37,846522.06,0.2489,0.0172,0.648,4123.89,2.91,0.75,52698.18
2181,1,A,0.06,11967933.06,0.0189,0.0048,1.01,955.46,3.61,8.23,153483.86
2181,1,B,0.11,2025086.27,0.022,0.0155,1.51,1021.81,4.21,9.7,197933.06
2181,1,C,0.16,5720815.98,0.0202,0.0235,0.81,1117.89,11.26,11.94,180761.72
2181,1,D,0.11,4771632.45,0.0298,0.0166,0.51,1433.39,5.67,16.53,102443.91
2181,2,A,0.07,17004197.97,0.0289,0.0065,1.02,1182.8,2.93,8.06,196182.3
2181,2,B,0.12,1230378.85,0.032,0.0124,1.52,773.07,2.87,6.51,133256.31
2181,2,C,0.17,3548954.05,0.0302,0.0137,0.82,1309.23,12.07,10.54,102662.98
2181,2,D,0.12,6118506.22,0.0398,0.0209,0.52,1753.43,3.97,8.63,105402.45
2181,3,A,0.08,19741913.16,0.0389,0.0045,1.03,1040.04,3.05,5.1,275878.23
2181,3,B,0.13,761709.92,0.042,0.0124,1.53,853.07,2.84,5.54,185663.11
2181,3,C,0.18,5172214.34,0.0423,0.0198,0.83,974.58,15.0,10.06,132482.66
2181,3,D,0.14,9048479.51,0.0498,0.0248,0.53,1246.85,4.04,10.97,106769.11
2181,4,A,0.1,26296106.83,0.0491,0.0033,1.04,968.51,2.3,4.16,394326.26
2181,4,B,0.14,482651.86,0.052,0.0143,1.54,1028.78,3.42,5.0,95725.52
2181,4,C,0.19,5804520.89,0.0533,0.0279,0.84,867.7,15.15,11.45,131418.16
2181,4,D,0.15,6552279.86,0.0598,0.0302,0.54,1585.78,3.26,5.79,106892.6
2181,5,A,0.11,38810765.6,0.0674,0.0025,1.05,983.17,2.99,3.65,291588.63
2181,5,B,0.15,569056.29,0.062,0.0151,1.55,1230.21,2.13,5.05,71122.72
2181,5,C,0.21,3503801.12,0.0633,0.025,0.85,1011.93,12.84,6.44,90429.03
2181,5,D,0.16,6125252.16,0.0698,0.0337,0.55,2071.08,1.67,4.29,115242.02
2181,6,A,0.12,55210658.67,0.0774,0.0015,1.06,673.67,2.88,2.64,334523.37
2181,6,B,0.16,401907.11,0.091,0.0151,1.564,1460.83,2.13,6.55,98617.87
2181,6,C,0.22,3380030.29,0.0733,0.0252,0.86,1096.89,13.53,5.74,132257.22
2181,6,D,0.17,3594792.62,0.0798,0.0276,0.56,1742.03,1.67,3.24,92366.77
2181,7,A,0.13,44896992.7,0.0874,0.0009,1.075,659.66,3.01,1.86,236471.27
2181,7,B,0.17,224808.61,0.101,0.0163,1.574,944.12,1.97,5.44,107290.4
2181,7,C,0.24,5014822.69,0.0833,0.02,0.87,1505.42,8.31,5.62,141982.31
2181,7,D,0.18,4712634.52,0.1036,0.0322,0.57,1789.97,1.74,3.81,76167.52
2181,8,A,0.15,44313907.13,0.0974,0.0006,1.1,836.34,2.56,1.85,193220.89
2181,8,B,0.19,261668.83,0.111,0.0126,1.584,692.52,2.25,2.92,123565.62
2181,8,C,0.25,3515888.57,0.1009,0.0207,0.889,972.63,5.56,2.81,128979.22
2181,8,D,0.23,4900720.47,0.1436,0.0435,0.58,2242.43,2.17,3.16,87831.18
2181,9,A,0.16,29333541.25,0.1074,0.0004,1.11,1186.67,2.31,1.52,112011.39
2181,9,B,0.24,237276.1,0.121,0.0099,1.595,996.86,2.7,2.84,130189.36
2181,9,C,0.26,3686020.42,0.1109,0.013,0.899,809.77,4.75,1.49,108622.28
2181,9,D,0.28,6796280.54,0.161,0.0552,0.59,2992.13,2.73,2.71,58415.45
2181,10,A,0.21,43568367.88,0.1599,0.0005,1.12,878.17,1.48,0.88,132967.64
2181,10,B,0.25,322044.56,0.1636,0.0114,1.605,1434.61,1.98,1.47,103343.88
2181,10,C,0.27,5035854.3,0.1209,0.0117,0.913,872.19,6.13,1.74,81648.81
2181,10,D,0.33,4617730.03,0.171,0.0665,0.6,2284.26,2.67,1.56,41552.44
2181,11,A,0.22,22030735.14,0.1699,0.0008,1.157,600.71,1.64,1.08,199412.62
2181,11,B,0.26,264507.98,0.1736,0.0113,1.631,1195.66,1.43,1.6,143926.45
2181,11,C,0.32,3158560.38,0.1309,0.0135,0.934,527.34,4.91,1.66,53128.67
2181,11,D,0.4,3519066.9,0.181,0.0579,0.61,2400.11,2.68,2.0,59683.94
2181,12,A,0.23,17729983.0,0.2253,0.0009,1.169,345.16,1.46,0.58,267291.48
2181,12,B,0.28,178865.79,0.1836,0.0069,1.659,647.35,1.02,1.24,133304.63
2181,12,C,0.34,3248502.62,0.1409,0.0159,0.959,486.21,5.42,2.0,69671.94
2181,12,D,0.46,1906107.51,0.191,0.0548,0.638,2577.16,1.55,1.69,67988.74
2182,1,A,0.06,11206570.41,0.0189,0.0133,1.01,1483.66,6.17,14.0,140925.46
2182,1,B,0.11,2625422.38,0.022,0.0189,1.51,486.05,3.39,10.02,103467.04
2182,1,C,0.16,4158147.47,0.0202,0.0224,0.81,986.07,7.25,14.59,367300.43
2182,1,D,0.11,2694305.32,0.0298,0.0189,0.51,883.74,7.27,9.32,171397.13
2182,2,A,0.07,9145734.46,0.0289,0.0139,1.02,1510.65,7.99,13.18,159478.47
2182,2,B,0.12,3042461.13,0.032,0.025,1.52,542.0,1.71,12.63,118214.25
2182,2,C,0.17,5226962.38,0.0302,0.0211,0.82,582.45,7.62,11.78,244212.75
2182,2,D,0.12,3608597.39,0.0398,0.0191,0.52,1275.24,8.57,10.81,191306.7
2182,3,A,0.08,5579809.85,0.0418,0.0115,1.03,1401.48,6.64,15.41,85116.63
2182,3,B,0.13,2430542.41,0.042,0.0271,1.53,668.31,1.37,15.72,128573.45
2182,3,C,0.18,5648501.94,0.0402,0.0228,0.83,504.6,6.78,11.45,331971.78
2182,3,D,0.13,3689077.66,0.0534,0.0209,0.53,1904.72,8.98,9.7,286760.91
2182,4,A,0.09,2976999.29,0.0518,0.0112,1.04,1051.73,6.98,10.12,116004.99
2182,4,B,0.14,2180987.99,0.052,0.0351,1.54,458.31,0.81,17.09,112379.79
2182,4,C,0.19,3692218.55,0.0502,0.0128,0.84,618.85,3.82,9.48,320133.44
2182,4,D,0.15,4510252.74,0.0634,0.0221,0.54,2608.4,9.29,10.89,307190.1
2182,5,A,0.1,3005497.38,0.0734,0.0096,1.05,613.66,7.09,5.14,75164.95
2182,5,B,0.17,1655959.15,0.062,0.043,1.55,547.56,0.52,15.07,81070.57
2182,5,C,0.2,4127854.95,0.0602,0.0186,0.851,751.93,4.13,6.5,287769.34
2182,5,D,0.16,6622877.17,0.0734,0.0268,0.55,2188.09,4.82,9.64,180332.49
2182,6,A,0.13,2881670.71,0.0834,0.0086,1.06,405.24,4.49,5.71,42879.05
2182,6,B,0.18,1203203.96,0.072,0.0432,1.568,754.17,0.45,19.58,40684.27
2182,6,C,0.23,6062457.8,0.0702,0.0216,0.861,1072.97,5.01,7.68,199127.76
2182,6,D,0.17,8854396.51,0.0834,0.0146,0.56,1373.41,6.11,4.92,211456.55
2182,7,A,0.14,2085331.97,0.111,0.0066,1.071,306.66,4.62,6.34,33341.4
2182,7,B,0.19,1801576.38,0.082,0.051,1.578,573.39,0.25,11.89,27792.03
2182,7,C,0.24,4944834.7,0.0905,0.0297,0.873,1386.7,4.82,4.73,210715.14
2182,7,D,0.18,11825421.06,0.1224,0.0116,0.57,1871.74,5.68,4.8,203531.06
2182,8,A,0.15,1367647.68,0.1398,0.0073,1.081,306.66,5.22,4.67,25996.32
2182,8,B,0.2,2314070.17,0.103,0.0426,1.588,464.99,0.26,9.78,19205.34
2182,8,C,0.26,6252142.05,0.1138,0.0267,0.883,876.68,4.7,4.73,227510.06
2182,8,D,0.19,15823215.41,0.1411,0.017,0.583,1947.52,6.21,4.33,190074.14
2182,9,A,0.2,1878469.71,0.1498,0.0038,1.091,441.58,3.44,5.47,33091.47
2182,9,B,0.21,2608372.66,0.113,0.0464,1.598,366.04,0.25,8.34,15210.43
2182,9,C,0.27,8340528.57,0.1238,0.0225,0.893,1148.7,3.38,5.84,269703.51
2182,9,D,0.22,8688980.19,0.1734,0.0116,0.611,1579.21,3.35,3.31,169079.3
2182,10,A,0.26,2406629.53,0.1598,0.0032,1.101,384.33,2.1,5.95,42724.96
2182,10,B,0.22,3748993.58,0.123,0.0694,1.608,473.71,0.16,5.99,8144.16
2182,10,C,0.28,8073309.16,0.1415,0.0287,0.903,1275.75,2.0,4.96,231291.74
2182,10,D,0.28,8779196.89,0.1834,0.0101,0.621,2028.36,3.1,3.42,232648.44
2182,11,A,0.27,2514695.86,0.2271,0.0037,1.142,564.22,2.71,3.5,55743.44
2182,11,B,0.27,5117318.06,0.133,0.0371,1.618,475.08,0.14,6.02,9894.32
2182,11,C,0.29,8243371.82,0.1515,0.0278,0.915,919.38,2.15,4.29,165937.18
2182,11,D,0.29,12978762.65,0.1934,0.0128,0.654,1390.65,2.57,4.02,262135.07
2182,12,A,0.28,2366312.3,0.3187,0.0039,1.208,698.82,1.89,2.55,72602.61
2182,12,B,0.33,3472121.2,0.143,0.0489,1.628,412.03,0.13,6.27,5659.17
2182,12,C,0.34,8236761.65,0.1615,0.0364,0.925,1285.32,1.34,5.04,159695.57
2182,12,D,0.3,9615176.74,0.2034,0.009,0.696,1226.13,1.72,4.51,141055.49
2183,1,A,0.06,11342418.63,0.0189,0.0066,1.01,879.21,6.57,14.22,248734.74
2183,1,B,0.11,1758183.62,0.022,0.0199,1.51,742.54,4.91,11.53,104651.03
2183,1,C,0.16,4754287.34,0.0202,0.0151,0.81,1323.65,9.79,8.55,144067.8
2183,1,D,0.11,5479837.38,0.0298,0.0098,0.51,1336.17,6.67,7.73,89037.65
2183,2,A,0.07,10713644.08,0.0289,0.0065,1.02,913.45,7.53,12.59,248316.28
2183,2,B,0.12,1224185.62,0.032,0.0258,1.52,431.62,5.03,11.76,141992.55
2183,2,C,0.17,4266771.9,0.0302,0.0194,0.82,1020.24,10.31,4.28,201122.98
2183,2,D,0.12,5715212.4,0.0398,0.0122,0.52,1753.89,4.25,5.24,86106.6
2183,3,A,0.08,11028461.16,0.0389,0.008,1.03,1131.11,7.9,7.99,140629.42
2183,3,B,0.13,1240185.9,0.042,0.0267,1.53,576.25,4.25,13.29,115732.11
2183,3,C,0.18,3229758.6,0.0402,0.0253,0.83,1067.02,7.74,3.37,110505.53
2183,3,D,0.13,7819208.02,0.0498,0.008,0.53,2455.04,4.04,6.73,60693.39
2183,4,A,0.09,8716983.78,0.0489,0.0111,1.04,1624.88,5.02,4.48,153251.11
2183,4,B,0.14,1406778.56,0.0573,0.0387,1.54,506.7,2.98,7.09,104215.3
2183,4,C,0.19,3302341.79,0.0502,0.0242,0.84,1094.84,9.67,4.08,108296.43
2183,4,D,0.14,9592488.66,0.0598,0.0044,0.54,2861.83,2.48,5.88,37502.6
2183,5,A,0.1,12461048.36,0.0671,0.0071,1.05,2288.98,2.83,2.64,124807.55
2183,5,B,0.17,1351246.06,0.0673,0.0551,1.55,539.74,1.97,4.63,55238.96
2183,5,C,0.2,3557981.58,0.0622,0.0221,0.85,602.99,4.89,3.13,69831.0
2183,5,D,0.15,6417013.84,0.0823,0.0038,0.55,1982.71,2.85,5.59,27466.72
2183,6,A,0.13,7089685.14,0.0771,0.0081,1.06,1394.35,2.83,1.45,117786.35
2183,6,B,0.18,1786957.95,0.0982,0.052,1.56,349.13,2.53,4.24,38908.17
2183,6,C,0.21,4936839.96,0.0722,0.0274,0.86,302.16,2.95,3.88,45986.16
2183,6,D,0.18,8266099.92,0.1186,0.0023,0.56,1241.97,3.53,6.78,32777.35
2183,7,A,0.15,6698659.76,0.0871,0.0076,1.07,1178.63,2.39,1.44,96459.46
2183,7,B,0.2,2069697.2,0.1082,0.0714,1.57,339.2,2.65,2.53,51915.06
2183,7,C,0.25,2842482.83,0.1014,0.0158,0.87,372.96,2.01,3.17,43452.9
2183,7,D,0.19,9407434.63,0.1286,0.0025,0.576,943.74,2.91,5.37,25673.86
2183,8,A,0.16,7673139.53,0.1216,0.0097,1.08,912.15,2.39,0.89,109412.21
2183,8,B,0.21,3038950.06,0.1182,0.0696,1.58,334.33,2.14,2.22,33369.6
2183,8,C,0.3,3733855.35,0.1114,0.0209,0.898,215.18,1.72,2.71,23159.54
2183,8,D,0.2,8546419.04,0.1386,0.0021,0.586,999.14,2.23,5.61,17268.16
2183,9,A,0.17,5746541.17,0.1316,0.0108,1.09,665.29,1.3,0.99,90996.08
2183,9,B,0.22,2078679.65,0.163,0.0459,1.599,340.7,1.39,1.28,18763.2
2183,9,C,0.31,5065586.57,0.155,0.0262,0.908,174.24,2.18,2.25,15794.3
2183,9,D,0.21,10443119.78,0.1486,0.0023,0.596,1427.97,2.01,4.09,20419.99
2183,10,A,0.19,7496323.55,0.1491,0.01,1.1,708.59,1.33,0.65,123570.78
2183,10,B,0.29,1347492.64,0.173,0.0369,1.61,362.47,1.03,1.33,20641.47
2183,10,C,0.34,2699922.91,0.165,0.0324,0.918,112.64,2.73,1.7,10257.03
2183,10,D,0.24,13836756.77,0.2084,0.0033,0.606,868.82,1.68,2.56,24832.6
2183,11,A,0.24,6610930.84,0.1591,0.0149,1.11,940.8,1.73,0.58,128322.05
2183,11,B,0.3,1640853.16,0.2169,0.0466,1.62,511.15,1.3,1.68,10932.85
2183,11,C,0.35,2748516.11,0.2106,0.0349,0.936,107.75,1.44,2.07,8525.63
2183,11,D,0.25,17951735.48,0.2703,0.0025,0.616,787.56,1.26,2.82,19220.64
2183,12,A,0.28,4296515.98,0.1691,0.0117,1.12,662.13,1.9,0.44,182451.35
2183,12,B,0.31,1594612.58,0.2269,0.043,1.63,442.15,1.33,2.12,14809.01
2183,12,C,0.43,3258514.72,0.2206,0.0388,0.946,121.92,0.96,1.65,9949.03
2183,12,D,0.32,12340385.72,0.2803,0.0018,0.626,439.52,1.3,1.93,23123.23
2184,1,A,0.06,12404030.79,0.0189,0.0083,1.01,1233.95,5.94,14.16,161927.28
2184,1,B,0.11,3319857.96,0.022,0.0333,1.51,815.88,2.04,12.49,106906.83
2184,1,C,0.16,7074154.55,0.0202,0.0249,0.81,1793.33,7.63,10.17,175369.74
2184,1,D,0.11,2271026.28,0.0298,0.009,0.51,1040.21,6.0,16.35,100608.77
2184,2,A,0.07,8223883.37,0.0289,0.0112,1.02,1254.25,4.46,11.37,150655.03
2184,2,B,0.12,3406331.73,0.032,0.0211,1.52,738.61,1.55,7.45,153275.99
2184,2,C,0.17,5489319.75,0.0302,0.0203,0.82,2328.18,7.18,10.85,192503.35
2184,2,D,0.12,1789717.93,0.0398,0.0088,0.52,999.43,4.76,15.45,118688.63
2184,3,A,0.08,5105098.3,0.0389,0.0109,1.03,1517.16,2.87,8.12,119618.8
2184,3,B,0.13,3157967.17,0.042,0.0159,1.53,983.91,1.72,6.18,119533.49
